X coordinate (scaled to Reference SC),Y coordinate (scaled to Reference SC)
393.638904,40.12438065
388.1284984,31.3705571
334.3924983,-42.05887368
349.5306782,-42.07123378
291.7842894,-61.5169831
310.8947252,-72.46553325
343.2552424,-62.30883783
420.8767461,-44.38975087
323.5722523,-142.090856
293.3678344,-133.1064307
287.8024125,-146.2305855
241.9117625,-110.9832896
220.8141604,-113.0580376
401.2906571,-106.7599173
416.9080354,-130.3868874
443.94665,-91.04767354
351.4911851,-125.4702694
265.3006602,187.8482653
188.5161856,68.00447948
239.2340462,-228.9724057
212.8871015,-194.0741655
214.2240893,-214.1606365
197.1785981,-191.8690978
184.4791159,-204.0798018
188.7913964,-221.6583436
183.0044709,-186.3090303
179.9941348,-177.8873787
170.2310029,-180.6125845
153.9007561,-155.7350998
124.9356387,-193.9193905
149.2232995,-211.445498
138.1142834,-222.4786713
123.1274462,-223.7668461
118.6607479,-236.9719272
152.3478693,-263.5726992
145.6748435,-267.3445457
166.7658496,-292.474276
184.1750756,-286.6529984
146.5159659,-325.0485957
142.8734494,-295.4763643
110.0923194,-249.9516602
101.6400856,-227.2179678
108.8132367,-213.2867885
51.05954362,-227.1234482
99.48417249,-266.5669109
80.48031635,-250.8273362
58.57409626,-254.9369628
93.44559873,-291.589438
105.6563648,-289.4336675
119.1584495,-275.874506
117.6265435,-302.5080005
121.2025717,-318.6921613
149.5671412,-374.4305805
100.951517,-140.9735274
83.78795239,-150.5973905
81.71396495,-328.8321819
18.26755441,-265.4252839
31.70564436,-270.9750414
70.11750267,-258.7867602
239.4310085,-421.2404744
220.4192967,-447.6184631
196.6800885,-438.4049334
194.116089,-464.3773946
118.6059432,-430.4071372
44.77426374,-391.6987539
55.24524699,-385.4470875
71.54198158,-438.1269305
108.5972077,-509.4791618
206.5271412,-253.061831
212.8339121,-272.0033598
73.63882144,-522.7108729
26.69627638,-533.2146885
12.81664598,-516.5143431
25.63230877,-456.1494564
1.656568305,-602.7837295
23.12402055,-615.5124059
37.3424104,-608.328689
151.7625244,-643.3643875
16.24632965,-653.348145
102.8813329,-785.6521995
94.26558947,-563.9493961
244.137667,98.99618108
225.2227427,74.0548834
223.2278294,62.33009926
196.5924489,52.38225006
183.3979094,39.49125905
191.5942046,27.56638308
181.172169,13.15977109
206.2227089,3.238799897
220.7467608,9.577529986
230.4298919,-6.102454919
218.452675,-8.279585913
198.7949776,-26.30940251
214.9631887,-38.51070783
260.971279,-10.90608059
251.6827462,-16.28522819
248.8444759,-25.64016302
266.7845105,-20.56619824
273.6409771,-13.20816833
280.7772732,25.661031
291.2637856,42.64195881
300.6980361,32.88374888
319.4350044,36.86169399
333.2459424,109.0171982
389.1589642,25.68044289
440.3896782,-9.250403706
305.7491514,-30.66606752
295.37096,-36.19420201
259.6623993,-38.78344996
219.0007281,-72.63110846
239.0723668,-65.9014668
248.2061553,-69.96496405
257.5282161,-71.97628705
335.0138972,-86.25619978
336.3872538,-98.75307586
354.7837844,-69.24045523
353.4207441,-81.8370564
330.1884509,-133.5559326
305.2591274,-138.0159272
294.068528,-144.5461187
272.5783989,-151.3899035
149.5063058,-108.9418567
140.2242207,-52.50466185
270.8027068,-202.3049714
297.0667008,-204.9026299
387.0338077,-163.1466512
435.1064463,-190.8918547
418.0484548,174.4278158
231.823881,36.8557211
237.3856528,26.27773194
246.4317528,24.31265096
260.9313034,52.4046484
275.5881775,30.32436529
76.68230695,-268.3711992
95.94730532,-377.5395419
67.96864593,-426.278719
94.97248596,-452.496506
113.3701489,-477.9430563
105.0252174,-482.0634204
49.21867464,-515.3821244
26.53509074,-526.6055359
7.84184707,-317.4746898
192.2021341,-457.0408372
173.9537544,-486.177393
148.206879,-533.3783576
163.1590854,-545.6584913
161.9827337,-377.1752284
184.9499557,-377.1922723
190.0002067,-368.4743148
201.5815982,-358.8828572
187.5086699,-334.5697266
220.7510553,-364.7800484
221.0302149,-402.3235104
145.975095,-438.4267623
172.9490783,-402.6004738
101.0378628,-322.193721
121.7568797,-298.668871
132.0783209,-319.3388669
142.8550759,-353.185932
134.4265458,-377.7142419
153.8154492,-315.9492603
176.5199328,-324.89518
174.6001507,-305.1199891
184.4886706,-294.727468
184.1930898,-274.4857002
162.0036333,-263.294246
153.9692109,-277.6899543
137.7361546,-261.666553
168.4034046,-244.3648589
207.2857097,-263.4007704
219.8986482,-285.9306824
242.4598198,-305.3799086
262.2577593,-409.5309517
267.720032,-437.2677768
247.8907431,-409.4393407
245.8052566,-518.5288553
210.9864405,-607.3510363
119.6713932,-596.0466662
62.00926015,-665.1852672
35.09051156,-662.5157656
74.00267332,-656.5099196
64.54856757,-617.008539
31.63609806,-585.7862353
146.2751542,-634.161099
54.82127355,-574.2496421
119.2384719,-432.1460833
356.3853023,-473.7033849
332.8000478,-578.7257977
317.3417713,-436.3474059
335.7573482,-438.9849502
394.9570983,-490.2892351
394.2972665,-323.7340639
418.1840731,-324.8376568
508.8825807,-259.4188881
497.7102252,-264.5767998
484.8240984,-246.8596605
480.5650484,-213.6197846
406.6832945,-147.3871693
433.6617564,-138.564818
480.6994033,-281.5290939
517.2752828,-326.7167473
463.9632626,-299.301626
518.8412637,-182.9002761
483.0998774,-105.6146884
505.9506585,-198.5700164
491.425402,-197.8733467
156.7443858,-336.5787769
158.3193237,-346.1638431
231.3516561,-462.0943551
273.2838172,-507.7336719
258.1659065,-571.4544416
246.0650094,-608.5142828
193.9786043,-75.30423371
504.3981131,-251.8641771
