X coordinate (scaled to Reference SC),Y coordinate (scaled to Reference SC)
324.3286506,202.2841917
285.3138323,233.9216711
339.147157,167.7677281
329.8634608,164.5366077
381.3006812,125.4615898
392.2132702,120.6292497
399.1354778,124.5556743
410.5667526,106.7791427
399.7411523,103.1588293
421.0906429,107.9826945
427.6255041,102.2067903
427.3787818,87.29376901
464.4965307,47.50994442
399.9388378,61.31993843
297.0418609,150.7637665
274.4298205,157.1628325
264.7776173,175.9533948
259.797461,158.6349456
285.7850141,146.3889173
271.2180088,140.2100218
242.4422263,225.4410269
248.3272426,253.1574049
259.2929311,6.852425244
268.8140653,7.560739047
269.2635199,47.38378939
236.2362123,43.32500499
368.2828834,34.68549472
389.7300897,31.70509863
352.8311197,35.14367575
337.6915228,41.81465473
216.2256206,142.6328924
220.7152174,96.55042777
176.8422954,196.2920544
107.2857845,284.4661028
101.6043119,272.2168213
93.02211237,261.8181039
89.93965655,245.3014969
79.50293528,233.546862
76.33565219,325.8066997
64.34512757,326.6542709
52.06208702,343.5701231
36.40641905,332.7580665
56.87574974,290.7090573
14.84942011,233.1276081
119.6967383,284.7738899
41.1539161,296.9909418
118.2549843,248.2516379
135.4567041,211.1890102
200.7964806,256.2530109
317.5235416,90.47728442
299.1740264,58.1619435
296.0954451,122.0340478
334.3437731,101.0183153
176.7952447,-8.277905998
156.9292442,38.88422092
187.4123424,36.81250058
236.3608822,-24.87213767
212.8748105,-12.3516663
67.03510026,267.7688439
53.02022427,235.9019276
54.49956936,211.4164727
33.9306295,283.3032525
28.22508798,300.1844136
27.59913155,306.6446828
95.49907406,297.6331264
127.3996796,237.8075856
125.7596089,250.4687275
139.3796575,234.2131927
116.8118779,227.4676067
103.9162227,221.0648933
158.9721618,231.9753086
169.1294385,233.1670339
159.9090226,246.4168436
159.9067685,272.6472117
131.9567919,284.3979035
139.0533374,267.222162
191.4739335,203.213659
234.1975221,302.9406031
223.8998018,304.8611409
234.6944833,291.8472714
224.03042,290.6083384
216.4829773,284.7484651
402.1178415,408.7708287
383.6059727,371.127847
439.5062613,339.7499709
374.3999321,358.0802142
370.9285708,347.7054144
359.9658642,360.635324
371.6568123,366.7561217
365.3183686,357.2560658
363.4715846,349.0277076
346.9692463,343.4637917
333.5929229,341.4673089
327.4527167,343.5646506
321.3487217,339.5999316
316.9323657,350.9691098
340.707444,358.1026462
344.2892912,366.2116193
336.377296,370.068086
343.1588155,380.2339408
353.2368109,378.3549319
363.5124263,382.7665354
367.1171111,375.6309215
376.2858085,385.011509
366.9469589,393.8966108
347.9966447,395.3887187
349.9898173,392.6357969
334.2144857,395.5090181
342.7436191,407.6623003
350.0658413,411.4679221
341.7603552,417.7790553
332.2097915,404.9997691
321.6875883,396.483873
308.9766505,402.11957
302.2943011,398.1946461
318.8936488,391.4257448
331.7027277,383.1863367
323.604737,374.8988259
339.7754115,385.4912937
314.2262804,360.6586701
305.7578421,341.3501673
288.3194583,328.6807955
283.4989131,356.3181831
273.7908507,364.7958631
281.7286675,371.3442709
288.5210913,369.4655114
291.8319699,375.4478157
300.9381201,376.0632684
299.6218547,379.7105409
307.2885999,383.2478159
293.3590234,385.5047535
289.0276406,386.8566229
284.4615004,380.019763
278.1494956,386.2313669
268.7607523,389.3426107
264.6003448,379.5045044
253.697716,379.9724082
258.1884495,373.2839281
238.0822497,381.9313397
224.459956,381.1373493
220.9642138,372.7401736
230.9681402,368.8338591
239.397589,370.3238895
243.1973213,347.3672832
246.0139955,336.2963603
214.7846064,353.4811861
202.0867337,365.6460167
199.4893852,358.033859
194.6428126,373.4974435
317.2247342,431.2665115
313.113809,423.6644065
310.5411501,416.7280173
293.4723905,408.003924
273.1321536,414.6538556
266.4127697,409.7152788
290.1139848,416.590438
264.1134461,425.2482347
257.6646193,418.8984698
248.5454041,411.7538835
254.5627795,411.5844843
242.1583014,407.09354
235.7715074,405.086589
232.1539633,407.4619977
240.7667322,398.0999366
228.9162276,395.5468212
223.3176499,399.2441075
212.5504026,399.8908815
207.7132937,390.927353
198.7788391,385.3131739
192.701386,397.9445788
204.2468716,423.0068343
207.3104421,418.6935967
213.2421241,422.350257
241.7046299,421.125748
179.7431401,393.2847339
170.0949497,387.5314797
157.2622101,403.9397612
162.1717415,400.7791683
165.8748761,393.6932359
182.3062325,423.7637719
159.8209807,397.2713033
186.3496714,380.146461
161.1226375,373.8279343
157.8858279,369.8729356
172.3932443,363.153882
174.2382791,356.346349
143.5707866,443.5727464
152.0972447,432.7299597
159.8253024,434.4187993
143.7047275,431.3691179
127.1791401,437.5119322
118.4425114,439.9572939
113.482263,430.2683153
107.6252673,433.9457457
98.21214299,439.0346135
100.9170964,419.6159471
116.7787388,418.2234516
125.9341653,419.3059771
125.6271912,425.0102975
117.0377742,423.5500927
137.5623603,414.8927116
141.3041758,422.971859
117.9960398,410.1041766
111.0797562,405.0662368
124.4804605,405.0850956
125.2673392,399.2912985
119.2988286,396.3899138
116.2231189,402.1341955
142.8402813,405.0638269
144.4148619,400.5519462
140.7349763,395.9311485
144.8568059,391.4886391
149.7044074,384.8696965
