X coordinate (scaled to Reference SC),Y coordinate (scaled to Reference SC)
578.2653026,-22.19705009
616.5596427,-27.6400001
620.1777329,-15.43068173
635.6762717,-53.34567688
615.040737,-62.42018721
534.2211106,-73.90319352
312.0231297,-69.03477015
538.5436799,-92.37460141
575.0808945,-93.55752417
590.6771644,-67.61601549
572.3199882,74.93302905
401.0705012,47.25921065
507.562891,85.02544162
536.2978985,96.86522065
422.9867217,153.133555
453.5297563,200.9921986
466.8578481,206.2421337
477.834283,148.5692458
343.7083977,224.2388329
357.5760471,171.3026401
358.2499851,143.4623126
326.7031697,146.1147052
384.9631785,205.8229224
373.8299665,249.1035442
224.9487068,249.6520449
237.4379391,180.1276244
300.7718259,198.68066
57.37228381,229.6827021
