X coordinate (scaled to Reference SC),Y coordinate (scaled to Reference SC)
375.2475248,1.364522417
297.8960396,26.21832359
190.7178218,5.360623782
383.9108911,27.38791423
399.1336634,30.50682261
462.8712871,8.576998051
113.9705882,185.7394366
118.1372549,122.7503912
108.9460784,115.2190923
145.5882353,117.9577465
154.4117647,98.9827856
52.69607843,166.9600939
70.46568627,160.6025039
88.35784314,158.4507042
191.7892157,152.4843505
182.1078431,129.4014085
46.81372549,33.45070423
52.81862745,39.61267606
52.08333333,25.62597809
42.76960784,21.22456964
198.6519608,9.780907668
204.9019608,1.564945227
188.8480392,-3.513513514
31.00490196,-116.0810811
162.5,-51.35135135
167.0343137,-35.40540541
181.25,-42.56756757
189.5833333,-67.56756757
205.5147059,-69.45945946
219.4852941,-92.7027027
197.5490196,-122.972973
246.4460784,-126.3513514
241.7892157,-142.8378378
296.5686275,-88.37837838
323.8970588,-1.081081081
380.7598039,18.77934272
371.2009804,10.17214397
206.004902,68.75978091
347.7941176,-96.08108108
363.9705882,-101.8918919
310.2941176,-131.7567568
391.2990196,-112.027027
449.5098039,-102.4324324
419.3627451,-114.5945946
251.7156863,-223.1081081
123.0392157,-76.75675676
105.1470588,-36.08108108
168.504902,-176.0810811
210.5392157,-166.8918919
326.2254902,85.68075117
324.6323529,75.21517997
427.5735294,113.1651017
411.1519608,124.8043818
422.7941176,140.356025
434.6813725,136.1502347
285.4166667,107.3943662
48.28431373,89.88654147
62.13235294,76.68231612
25.76486434,174.2512966
32.64383298,163.1253137
44.15047143,146.4781663
41.64902829,152.6685628
61.78564556,145.5579722
66.41331537,130.667559
89.42659226,132.6752551
89.42659226,119.374268
126.5730229,142.1281579
205.2434097,151.3300987
115.3165288,122.0511963
507.6678853,166.304166
481.5278045,153.0031789
461.1410429,150.5772126
448.8839715,142.295466
458.014239,134.8502593
460.2655378,125.4810105
469.5208774,132.0060231
487.6563402,128.7435168
482.0280931,119.8761921
124.4467962,93.85979588
126.9482394,87.83670738
145.9592072,96.4530701
239.3881085,66.33762757
353.8291322,64.58089342
371.214162,92.27036975
389.3496248,72.86264012
411.3623244,60.56550109
399.9807581,39.73565334
304.1754859,99.54826836
391.9761401,19.24042162
382.7208005,28.02409235
366.9617087,52.70202443
292.0434866,35.80391501
221.6278622,14.47214322
180.7292669,15.05772126
183.1056379,22.83754392
154.2139696,5.521164464
