X coordinate (scaled to Reference SC),Y coordinate (scaled to Reference SC)
509.2430371,290.2955169
511.1992485,311.3400766
490.0353852,313.9167303
486.1114506,318.2222527
484.6767952,325.6108147
477.7827431,320.942176
472.9813169,327.0281492
472.5315645,331.3722537
460.5161207,327.5833328
458.6391279,318.7834844
455.9698549,323.8216143
447.2740718,318.8227329
447.7516504,311.7932581
456.5596865,314.6668048
463.2376781,311.4691629
480.4978399,310.1267965
472.4045052,315.4139198
467.5917771,319.2173612
453.348421,338.5358346
453.171544,334.6006665
450.8445068,331.8490599
440.7314188,332.2253892
438.5844832,322.5799668
432.3194153,326.6669163
445.8142584,347.2297405
445.6601849,351.8425696
434.5209989,354.2422855
429.0687042,351.2149866
422.9735127,355.9189431
429.3290673,364.4553231
435.7429852,360.5257957
416.7457965,362.4374752
413.149327,356.176522
407.9265397,354.6006325
408.0611001,348.8237677
430.1065166,342.0285741
422.0542353,345.205501
413.0203133,341.4997131
125.8702998,411.3322249
150.3062471,403.6861639
146.9743013,399.0480734
153.5396595,395.9222217
148.0266867,393.1197955
133.1448177,391.3731978
140.1233672,397.6714691
124.77558,394.9296251
125.7816877,403.8284088
129.9285126,406.9022093
113.171853,405.1473088
117.8056716,408.5635186
102.2188339,406.2479695
97.99039013,410.4274417
175.8413412,453.8054611
147.764368,444.7238661
147.1122065,449.6825563
137.9070753,444.1348231
115.3467764,442.2525623
188.381204,420.9608466
213.8759233,421.3857059
202.3530182,412.8827119
236.8029543,437.7816522
252.7656615,430.3822557
222.4191365,417.4060445
215.9118679,414.1943388
195.8421762,396.5205465
173.3882538,394.1554485
101.8630541,377.4879496
91.64449718,378.868921
74.60657411,378.2523707
66.32229955,382.5531636
56.60684443,380.0735603
63.58534618,371.3430076
68.2604579,364.3687391
71.22566016,356.7553958
94.69882684,359.3803673
58.47088757,362.7943721
44.16542402,367.9404326
37.7428332,382.8023813
25.83498797,381.5144561
24.50517301,365.3449644
21.04901339,372.3331069
15.3656402,359.0165145
27.03844484,353.4526288
14.05530925,343.5852252
27.98146677,336.6568374
36.50392735,335.7719829
49.40680044,342.1425167
31.6012245,318.7539488
1.496282523,357.2687657
8.003211087,367.8777834
8.088607687,375.6370478
10.46993794,383.8852745
2.807949506,380.3456078
15.03367243,394.8386933
9.48858486,393.1001414
7.498308186,417.9789729
6.263234139,406.8131565
15.83231949,402.8498173
26.89946618,404.2472987
34.33127432,407.3494659
52.73609835,403.6271569
47.13693148,395.876499
42.46632415,394.6171912
33.5992206,397.2338548
31.066147,390.7674208
49.85327914,387.7267306
66.24490089,391.9476081
71.03812324,403.845374
85.50493511,411.6338521
30.32952711,370.166375
28.05796167,307.117057
103.6857504,361.0468759
81.74785321,368.0534348
10.77559226,465.3060155
13.35755756,455.0512843
6.249051095,455.9863638
5.51726408,452.1734038
3.745569342,447.7504999
4.984811019,448.2637222
23.4246523,440.1476898
53.58341731,481.0040605
55.12927104,474.0576065
47.04660668,470.9987853
41.40437005,475.9769901
